ImageName,Label,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19
round (225).jpg,Round,1.086175935,0.789176315,0.2768271,0.772964957,0.707353575,0.59029471,0.505119251,0.392186414,0.289730419,0.233661496,0.109984441,0.201267996,0.339790389,0.402194782,0.50620911,0.641671778,0.714316131,0.844698325,0.904305966
round (226).jpg,Round,1.187355607,0.796650546,0.255441632,1.122183347,1.046395493,0.893478197,0.80126061,0.654472782,0.524763535,0.460167696,0.327771257,0.030577577,0.158546911,0.222690101,0.351811409,0.498828277,0.576775916,0.719492407,0.782518399
round (227).jpg,Round,1.19914977,0.80526026,0.276700274,1.005537659,0.951803569,0.788269823,0.73282568,0.558011892,0.44076099,0.369042865,0.216594452,0.113492322,0.221437906,0.278322825,0.413550368,0.553996321,0.638592603,0.794693858,0.849789231
round (228).jpg,Round,1.192911917,0.820760704,0.318631897,0.785049357,0.749070084,0.597143606,0.564316001,0.386107546,0.288289391,0.216298462,0.059209619,0.218818155,0.323346132,0.380960708,0.527028255,0.687722972,0.788785944,0.973586006,1.029148303
round (229).jpg,Round,1.176790852,0.838168223,0.281798988,1.101250266,1.018590108,0.865670814,0.755877718,0.611792917,0.480360435,0.418635055,0.290145957,0.03388123,0.166059146,0.228844674,0.346557725,0.497267164,0.578628475,0.722337556,0.789181192
round (230).jpg,Round,1.186023332,0.837233449,0.291969008,0.911633437,0.830231153,0.692993858,0.578051421,0.451699318,0.320559973,0.264672025,0.15021253,0.183848658,0.321873317,0.386111621,0.509912423,0.672958145,0.762328275,0.920359151,0.992520719
round (231).jpg,Round,1.109146999,0.796956757,0.274355389,0.85846687,0.781974253,0.639639641,0.537979064,0.404327686,0.2783792,0.216401075,0.097174672,0.185911256,0.31553732,0.381457477,0.505516197,0.659213882,0.741939127,0.891114897,0.958901239
round (232).jpg,Round,1.177088502,0.837204125,0.256718456,0.907509641,0.847667019,0.700485603,0.634772103,0.479215399,0.378706016,0.318202748,0.173449963,0.207460266,0.339592169,0.40192403,0.522278187,0.683860089,0.774357431,0.937928357,1.008548407
round (233).jpg,Round,1.125710543,0.791189917,0.255290099,0.997711212,0.934135317,0.784929736,0.715242464,0.561634994,0.454053561,0.385243403,0.238538619,0.087075649,0.219105724,0.283989321,0.401631302,0.547028216,0.625666875,0.768368657,0.830468377
round (234).jpg,Round,1.142639857,0.776366262,0.236756672,0.919107651,0.844710006,0.71246712,0.622372202,0.498599576,0.386089492,0.333818523,0.216519229,0.154912908,0.287298876,0.344086814,0.447217859,0.580243551,0.651591742,0.783608315,0.845617028
round (235).jpg,Round,1.128733929,0.842421891,0.261079533,0.93545477,0.868618746,0.727368665,0.649018209,0.503272488,0.399153159,0.338357652,0.185426579,0.24216529,0.406941115,0.471362392,0.567954424,0.717095371,0.797339504,0.941253616,1.012591912
round (236).jpg,Round,1.144632789,0.793836186,0.286813088,0.83810527,0.759147276,0.624486306,0.516394335,0.404217429,0.274261237,0.218876455,0.11803368,0.135525239,0.239117358,0.297697618,0.431020271,0.579208574,0.661674743,0.814021134,0.877224019
round (237).jpg,Round,1.154075222,0.809833909,0.287607703,1.109571839,1.051779192,0.90189694,0.821875034,0.650106417,0.504317236,0.425274911,0.257121232,0.139475457,0.274803655,0.344731971,0.508096293,0.668055138,0.75694994,0.910544375,0.962653698
round (238).jpg,Round,1.115271694,0.803637673,0.25662778,1.085562008,1.03906923,0.883326693,0.833339762,0.64226361,0.522919922,0.445187941,0.250098708,0.204728987,0.341081397,0.401205477,0.544226493,0.697005647,0.783547507,0.931177429,0.979677379
round (239).jpg,Round,1.197353787,0.85374681,0.230446961,1.124280459,1.064272982,0.914577308,0.842285109,0.687838519,0.576964442,0.511038636,0.323005599,0.171428792,0.341701878,0.408938775,0.53294104,0.686829593,0.775140508,0.925922125,0.990167314
round (240).jpg,Round,1.099980065,0.792293807,0.242379505,0.976976631,0.93791525,0.805303052,0.773962696,0.611004348,0.52708907,0.446682086,0.225315901,0.302590882,0.488065743,0.564614359,0.68806214,0.839750948,0.919179884,1.055444247,1.109440238
round (241).jpg,Round,1.10277962,0.789377697,0.254850326,0.997607325,0.957064766,0.799167424,0.767172631,0.567094166,0.465075701,0.381882732,0.192566295,0.214378044,0.347316045,0.413774969,0.550330328,0.70767578,0.794662714,0.949194494,1.004077165
round (242).jpg,Round,1.187726008,0.81807457,0.24298235,1.013859774,0.944559688,0.778502626,0.698346821,0.52835493,0.406998821,0.341836774,0.215028893,0.098249731,0.207903084,0.268071144,0.390482958,0.546047865,0.632088113,0.790224558,0.859814625
round (243).jpg,Round,1.194320896,0.822923069,0.270896223,1.001428876,0.937731953,0.781400929,0.710935906,0.547307853,0.433192808,0.360531276,0.203373822,0.146992855,0.285262081,0.351342183,0.470798944,0.614933243,0.6934173,0.837324187,0.900438287
round (244).jpg,Round,1.176017179,0.841237681,0.297955803,0.810600489,0.753399703,0.616572099,0.536891571,0.394028564,0.268628334,0.203654344,0.059154152,0.27750751,0.405153407,0.470061188,0.633276537,0.802120882,0.903921497,1.081345841,1.140502967
round (245).jpg,Round,1.088692512,0.816653514,0.282707164,0.766590992,0.69165575,0.560376866,0.461276254,0.347809924,0.234139099,0.18143052,0.080117163,0.150821359,0.256034969,0.311255018,0.432377914,0.57564283,0.658917437,0.811856183,0.875402668
round (246).jpg,Round,1.154656452,0.79129349,0.220863052,1.156075546,1.109231328,0.964811551,0.921962156,0.746587802,0.645981795,0.572775911,0.392721624,0.129361438,0.29016336,0.364479292,0.499667971,0.66448948,0.750759777,0.903215055,0.964763769
round (247).jpg,Round,1.208909392,0.791133348,0.244213473,0.943123646,0.869373802,0.721303402,0.634127792,0.489284035,0.36471808,0.303704135,0.177357806,0.196145963,0.328325156,0.3928204,0.519824599,0.672046999,0.752380002,0.901168271,0.967720235
round (248).jpg,Round,1.12345189,0.861972119,0.284207511,0.823454942,0.743941785,0.599501859,0.488524673,0.359324594,0.231108805,0.175719572,0.073978799,0.171113681,0.278913742,0.337199817,0.468738566,0.634974278,0.731947335,0.905186664,0.98262185
round (249).jpg,Round,1.242685018,0.817946635,0.278346654,0.960187289,0.890272621,0.735923894,0.646654573,0.494070795,0.364470085,0.304859242,0.181582414,0.179700022,0.297929142,0.359312845,0.502695161,0.666873809,0.759027138,0.924429189,0.99227877
round (25).jpg,Round,1.071053505,0.840948345,0.2541668,0.851468546,0.770845205,0.631408991,0.527276753,0.403004292,0.285866739,0.233566247,0.128404916,0.166938421,0.289917106,0.345805945,0.455051836,0.602926812,0.686117065,0.839862191,0.913671014
round (250).jpg,Round,1.185965131,0.859979482,0.234072552,0.810262437,0.745788555,0.605682777,0.52872465,0.398984208,0.294073448,0.241298888,0.098822313,0.269803087,0.408530869,0.464345827,0.589744381,0.737115183,0.831865351,0.999905038,1.068545475
round (251).jpg,Round,1.1119419,0.803918962,0.256993725,0.868370827,0.813478027,0.666015536,0.607284009,0.451869061,0.346303836,0.287789806,0.152774123,0.191338459,0.301147045,0.355255679,0.48853952,0.638815645,0.728399963,0.893024558,0.952600765
round (252).jpg,Round,1.133696801,0.77244942,0.267629386,0.85175954,0.77161402,0.64061722,0.524860656,0.407998811,0.265962682,0.205605649,0.100429424,0.177704134,0.295929394,0.362164611,0.512147189,0.674140602,0.760473796,0.913861473,0.97785298
round (253).jpg,Round,1.098300622,0.811095092,0.244197195,0.923490381,0.852581229,0.704187278,0.626697625,0.488331919,0.389609704,0.338694035,0.220814911,0.085175023,0.191924721,0.238565249,0.337766394,0.464298858,0.539702975,0.680841091,0.742493905
round (254).jpg,Round,1.156621651,0.839067883,0.285581429,1.147829947,1.058543288,0.874752112,0.764837685,0.599717098,0.468108863,0.410397905,0.294289142,0.023410849,0.067723274,0.113063248,0.223270108,0.343830759,0.416654787,0.548243125,0.598784755
round (255).jpg,Round,1.142703533,0.850397231,0.238382949,0.895896192,0.837905943,0.68366576,0.624684774,0.474906269,0.378848954,0.322486697,0.167816369,0.220604112,0.342528633,0.396218616,0.521204224,0.663842154,0.751767656,0.908189599,0.970519004
round (256).jpg,Round,1.136696128,0.823005268,0.267570851,0.691900162,0.619003305,0.494993894,0.399699916,0.29020926,0.180533888,0.13089709,0.022846618,0.273286499,0.406217243,0.466239892,0.585987404,0.740385286,0.829821095,0.994810025,1.07084649
round (257).jpg,Round,1.125882406,0.807701946,0.276341702,0.656333819,0.596126916,0.472700592,0.400279397,0.28435623,0.18453294,0.128221478,0.011048942,0.257311899,0.37881609,0.443011572,0.570102187,0.726429223,0.816204598,0.983712162,1.057908975
round (258).jpg,Round,1.151000219,0.799619242,0.259022871,0.934695349,0.860367501,0.718920899,0.626014578,0.48738426,0.370610151,0.312678605,0.194360691,0.14894304,0.278166141,0.336085552,0.440620772,0.580872097,0.65538249,0.792054741,0.857724073
round (259).jpg,Round,1.162660136,0.826637615,0.287533055,0.648696115,0.570476483,0.453432043,0.341678941,0.241126597,0.11261835,0.062708416,0.02829391,0.319884491,0.443608692,0.50803912,0.650524564,0.824554634,0.920220916,1.096562844,1.176209997
round (26).jpg,Round,1.121336903,0.818618193,0.251727527,1.05019104,0.962106873,0.817823325,0.700285183,0.579235737,0.453241258,0.399876205,0.270763301,0.049734105,0.177384716,0.227788965,0.329546523,0.450373424,0.522505393,0.648923398,0.702618285
round (266).jpg,Round,1.21692969,0.812396621,0.279303948,0.925123771,0.844907827,0.704447,0.594137551,0.461391043,0.327684164,0.264029998,0.138929337,0.190459391,0.335005154,0.405873778,0.527831939,0.686667432,0.768393877,0.916974611,0.988489764
round (27).jpg,Round,1.178217505,0.797024151,0.284304493,0.845754978,0.776160446,0.634360021,0.551707389,0.42023139,0.312925623,0.257372269,0.138831069,0.138595029,0.255104133,0.312088473,0.429767616,0.572848885,0.655521226,0.80967485,0.874966983
round (277).jpg,Round,1.10536833,0.827008345,0.246116855,0.958831612,0.900175781,0.744279272,0.682716191,0.516155086,0.413675153,0.349630443,0.204870543,0.146700307,0.264246833,0.322600444,0.443184093,0.593774098,0.679050147,0.834030117,0.899844092
round (278).jpg,Round,1.167586018,0.831988679,0.245189795,1.023375572,0.936863365,0.801224787,0.684496814,0.566215492,0.440176933,0.387852681,0.261112542,0.109299094,0.256710279,0.309716448,0.40100098,0.523639259,0.59723144,0.730648905,0.79446271
round (28).jpg,Round,1.151364341,0.799156644,0.244049946,0.901312297,0.847146803,0.708562559,0.65119332,0.500017367,0.404480396,0.343592549,0.17409636,0.25241349,0.404193273,0.462797605,0.580202232,0.724774103,0.809171905,0.957827864,1.017177116
round (280).jpg,Round,1.141951395,0.848944352,0.238522072,0.764803643,0.694168479,0.563580599,0.469136623,0.348678557,0.232831784,0.183717444,0.061836878,0.288890769,0.420673408,0.473250677,0.599578298,0.751884241,0.846892303,1.012928067,1.08173495
round (282).jpg,Round,1.15942326,0.851693355,0.25,1.010816639,0.947275938,0.790355054,0.721529017,0.5692294,0.466923729,0.407083648,0.250793461,0.129166505,0.257278121,0.313011871,0.429455183,0.571332326,0.656479334,0.808608292,0.872494277
round (283).jpg,Round,1.146924302,0.815620546,0.251390187,0.920135291,0.832663068,0.69177718,0.582231461,0.46091891,0.338237885,0.288889004,0.191617976,0.123571699,0.238213271,0.291055782,0.397364775,0.534493376,0.609671915,0.751558841,0.817454538
round (284).jpg,Round,1.140530988,0.803377158,0.230728338,1.004489042,0.961104418,0.805663688,0.772241753,0.588997134,0.501200236,0.430890956,0.25880296,0.152570014,0.28118544,0.340239364,0.459790519,0.610554861,0.69602725,0.850079332,0.907652537
round (285).jpg,Round,1.20651633,0.841564956,0.288382212,1.014441878,0.905117001,0.757277441,0.614443403,0.499862819,0.365170055,0.313931791,0.223148325,0.050196225,0.177820206,0.235283925,0.32651816,0.463556063,0.534249428,0.668992637,0.738363853
round (286).jpg,Round,1.213707443,0.830655473,0.231815406,1.178485402,1.124081472,0.98616979,0.920377928,0.776769431,0.653064097,0.583973572,0.390034816,0.133321341,0.297252179,0.366701914,0.527472084,0.682018861,0.772022615,0.921012768,0.972945366
round (287).jpg,Round,1.168246909,0.806763937,0.265186106,0.903349096,0.832052786,0.684502054,0.603603727,0.465165069,0.358887338,0.304212221,0.185441366,0.128310977,0.24178259,0.296152585,0.408230139,0.548999706,0.629596049,0.779735247,0.847190054
round (288).jpg,Round,1.183292248,0.824971356,0.252727192,0.923124492,0.846680019,0.712604477,0.609500302,0.481304319,0.356376441,0.299459597,0.169517922,0.222337791,0.374923983,0.436780628,0.551761023,0.7033359,0.788583795,0.941884252,1.012437062
round (289).jpg,Round,1.106320377,0.780299148,0.232158954,0.974891813,0.90948128,0.761481433,0.683699562,0.531158351,0.409061673,0.342113703,0.208590495,0.141844714,0.266127266,0.331679976,0.465758169,0.622411777,0.706894058,0.859975198,0.924502659
round (29).jpg,Round,1.19870749,0.804315383,0.303064436,1.022153472,0.96612937,0.826108734,0.739911666,0.57895188,0.414035876,0.327401754,0.138906606,0.293454919,0.443228633,0.519081694,0.704331036,0.867640665,0.95785839,1.105820226,1.153147187
round (290).jpg,Round,1.13979122,0.799560382,0.238534885,0.71906575,0.635318998,0.513817792,0.399305971,0.295210526,0.171089114,0.118867862,0.016603089,0.329402924,0.486300753,0.555760001,0.662497013,0.823720899,0.904271372,1.05556058,1.13241569
round (291).jpg,Round,1.126413976,0.771040007,0.211952204,0.845368359,0.790713268,0.655985222,0.59368086,0.43151933,0.321634268,0.25305477,0.094378302,0.383463148,0.547070634,0.621440465,0.74137971,0.907992285,0.989832264,1.1329734,1.198234131
round (292).jpg,Round,1.182463304,0.836127821,0.255711688,1.066991272,0.986178721,0.844892733,0.741145603,0.617043002,0.488666135,0.432355467,0.290623287,0.116428975,0.262943109,0.319110019,0.427480443,0.551834776,0.625310324,0.756455626,0.816350753
round (293).jpg,Round,1.10686111,0.764906564,0.217148974,0.888481278,0.823539201,0.687661736,0.617806859,0.475394293,0.37808139,0.31670761,0.173904624,0.247447801,0.408144274,0.472230324,0.5613163,0.703834523,0.775100354,0.907292687,0.976844007
round (294).jpg,Round,1.108992995,0.783823856,0.251061715,0.963188039,0.897336785,0.75369658,0.674981614,0.527750974,0.417805887,0.357261881,0.222762347,0.127270414,0.255810968,0.316272882,0.431061393,0.580007456,0.66080716,0.806930175,0.870394282
round (296).jpg,Round,1.111784859,0.782572964,0.246023998,0.894494141,0.824460704,0.682713099,0.598422883,0.461932584,0.348182549,0.288255366,0.160985116,0.173838186,0.303653751,0.367176631,0.484154303,0.633705062,0.713466178,0.858200666,0.92408933
round (297).jpg,Round,1.112944008,0.813448476,0.263300555,0.916901839,0.853765182,0.696128216,0.625727624,0.473871168,0.363466429,0.302197872,0.178501059,0.096556842,0.189504099,0.239821242,0.357494152,0.491084543,0.570953978,0.720701681,0.778676898
round (298).jpg,Round,1.147349221,0.806404996,0.257501824,0.811602726,0.739977488,0.598234655,0.510500253,0.368922151,0.25789202,0.202278259,0.082107234,0.266080372,0.404187683,0.464692452,0.574624996,0.730581212,0.81535555,0.968322387,1.040093079
round (30).jpg,Round,1.066199705,0.800301758,0.25526567,1.166089511,1.111209561,0.942269918,0.904549632,0.7193837,0.63433446,0.557763582,0.37079828,0.005923073,0.122106806,0.174799466,0.254650429,0.362434501,0.421659303,0.532131849,0.582016318
round (300).jpg,Round,1.063859921,0.789312489,0.244198746,0.991338694,0.92686062,0.766751917,0.696504755,0.526302622,0.412056014,0.343536984,0.209563266,0.095484404,0.210614465,0.270540551,0.392396832,0.540039978,0.621216941,0.770612178,0.833422889
round (301).jpg,Round,1.085495872,0.791265761,0.246245905,0.9272272,0.870657645,0.728800934,0.674639592,0.521431376,0.434986256,0.371550594,0.213123943,0.165926184,0.312942997,0.372483523,0.464006195,0.599840667,0.673882929,0.81014938,0.876712353
round (302).jpg,Round,1.143407158,0.830876242,0.225621314,0.926737939,0.848662423,0.714989012,0.621447516,0.502022422,0.396540018,0.344492785,0.204969181,0.2187214,0.394547309,0.451644975,0.524357508,0.640881111,0.709137317,0.837132711,0.906120866
round (303).jpg,Round,1.103782594,0.802682145,0.206774207,0.909883347,0.860991912,0.708303722,0.674267523,0.511935284,0.434810549,0.377002571,0.214924308,0.193548813,0.321069825,0.3729119,0.478056169,0.612834641,0.693480899,0.843124205,0.90552129
round (304).jpg,Round,1.125852295,0.786641993,0.246283135,0.978838893,0.916622586,0.766083039,0.698773166,0.540399132,0.440147493,0.377694275,0.233597696,0.11557954,0.243016075,0.300642195,0.405341117,0.548561839,0.627149468,0.770269367,0.833382701
round (305).jpg,Round,1.142639108,0.797273904,0.263190005,0.939409503,0.860473475,0.725062268,0.623648372,0.491851802,0.377425954,0.317999186,0.18667814,0.198335875,0.365338632,0.427007829,0.507031186,0.642362583,0.710806247,0.835559121,0.901699135
round (306).jpg,Round,1.124393198,0.808919502,0.23787576,0.995145318,0.939236628,0.779676759,0.727296696,0.55329092,0.455919216,0.39405806,0.254252217,0.110843736,0.218766381,0.272456401,0.383307949,0.527817822,0.609225839,0.758839651,0.822178859
round (307).jpg,Round,1.126804139,0.821287502,0.265687978,0.968839203,0.879892076,0.738514559,0.619295085,0.488288084,0.358263059,0.299547227,0.18691472,0.147651559,0.297958673,0.363233052,0.462337819,0.613764848,0.690173464,0.830299586,0.901123404
round (308).jpg,Round,1.132157809,0.810292227,0.245760818,0.943954858,0.867751342,0.732969391,0.637793599,0.509783446,0.395656137,0.337650357,0.202321998,0.199520654,0.36493744,0.425622118,0.516074635,0.648535978,0.719147541,0.850165526,0.917594965
round (309).jpg,Round,1.144836547,0.80318715,0.235660436,0.896198268,0.824336292,0.68234653,0.586616157,0.437121124,0.310111783,0.246736535,0.125029413,0.246298489,0.387545379,0.458602901,0.589020109,0.767487556,0.856643586,1.0129526,1.085224546
